date,new_cases_rolling_average,new_deaths_rolling_average
2020-01-19,0.2857142857142857,0.0
2020-01-20,0.14285714285714285,0.0
2020-01-21,0.14285714285714285,0.0
2020-01-22,0.14285714285714285,0.0
2020-01-23,0.14285714285714285,0.0
2020-01-24,0.14285714285714285,0.0
2020-01-25,0.14285714285714285,0.0
2020-01-26,0.14285714285714285,0.0
2020-01-27,0.2857142857142857,0.0
2020-01-28,0.2857142857142857,0.0
2020-01-29,0.2857142857142857,0.0
2020-01-30,0.2857142857142857,0.0
2020-01-31,0.2857142857142857,0.0
2020-02-01,0.2857142857142857,0.0
2020-02-02,0.2857142857142857,0.0
2020-02-03,0.2857142857142857,0.0
2020-02-04,0.2857142857142857,0.0
2020-02-05,0.2857142857142857,0.0
2020-02-06,0.2857142857142857,0.0
2020-02-07,0.2857142857142857,0.0
2020-02-08,0.2857142857142857,0.0
2020-02-09,0.2857142857142857,0.0
2020-02-10,0.5714285714285714,0.14285714285714285
2020-02-11,0.5714285714285714,0.14285714285714285
2020-02-12,0.5714285714285714,0.14285714285714285
2020-02-13,0.5714285714285714,0.14285714285714285
2020-02-14,0.5714285714285714,0.14285714285714285
2020-02-15,0.5714285714285714,0.14285714285714285
2020-02-16,0.5714285714285714,0.14285714285714285
2020-02-17,1.1428571428571428,0.0
2020-02-18,1.1428571428571428,0.0
2020-02-19,1.1428571428571428,0.0
2020-02-20,1.1428571428571428,0.0
2020-02-21,1.1428571428571428,0.0
2020-02-22,1.1428571428571428,0.0
2020-02-23,1.1428571428571428,0.0
2020-02-24,18.428571428571427,0.0
2020-02-25,18.428571428571427,0.0
2020-02-26,18.428571428571427,0.0
2020-02-27,18.428571428571427,0.0
2020-02-28,18.428571428571427,0.0
2020-02-29,18.428571428571427,0.0
2020-03-01,18.428571428571427,0.0
2020-03-02,203.28571428571428,3.4285714285714284
2020-03-03,203.28571428571428,3.4285714285714284
2020-03-04,203.28571428571428,3.4285714285714284
2020-03-05,203.28571428571428,3.4285714285714284
2020-03-06,203.28571428571428,3.4285714285714284
2020-03-07,203.28571428571428,3.4285714285714284
2020-03-08,203.28571428571428,3.4285714285714284
2020-03-09,1657.5714285714287,65.28571428571429
2020-03-10,1657.5714285714287,65.28571428571429
2020-03-11,1657.5714285714287,65.28571428571429
2020-03-12,1657.5714285714287,65.28571428571429
2020-03-13,1657.5714285714287,65.28571428571429
2020-03-14,1657.5714285714287,65.28571428571429
2020-03-15,1657.5714285714287,65.28571428571429
2020-03-16,5192.285714285715,347.42857142857144
2020-03-17,5192.285714285715,347.42857142857144
2020-03-18,5192.285714285715,347.42857142857144
